Date,Store_ID,Product_Category,Sales_Amount,Is_Holiday,Has_Promotion,Customer_Footfall
2025-10-02,2,Home & Kitchen,1920.21,0,0,
2025-04-19,5,Groceries,9606.55,0,0,1106.0
2023-10-09,5,Clothing,2138.14,0,0,644.0
2024-03-22,3,Electronics,4782.15,0,0,517.0
2024-08-13,3,Toys,2489.05,0,0,380.0
2023-07-03,4,Toys,3741.54,0,0,918.0
2024-07-05,3,Toys,6893.2,0,1,
2023-11-28,4,Electronics,6826.72,0,0,491.0
2024-07-10,2,Toys,2070.55,0,0,844.0
2024-06-05,5,Home & Kitchen,6203.64,0,1,1029.0
2024-02-28,1,Toys,3257.92,0,0,636.0
2024-12-31,2,Groceries,9516.37,0,0,732.0
2025-10-05,3,Electronics,7401.88,0,0,471.0
2025-03-19,4,Groceries,8188.56,0,0,750.0
2023-09-14,5,Clothing,3076.63,0,0,465.0
2023-12-18,2,Toys,4195.25,0,0,
2024-05-24,2,Electronics,4113.89,0,0,772.0
2026-01-06,4,Clothing,4318.79,0,0,583.0
2023-06-05,4,Electronics,4560.84,0,0,843.0
2025-02-05,1,Clothing,3663.56,0,0,278.0
2023-08-27,1,Groceries,10127.16,0,0,853.0
2024-02-06,3,Clothing,4252.64,0,1,962.0
2025-10-15,5,Groceries,9140.44,0,0,768.0
2024-05-29,4,Electronics,4544.66,0,0,225.0
2024-04-20,2,Electronics,4400.0,0,0,724.0
2025-08-17,1,Toys,3655.01,0,0,825.0
2024-06-27,2,Clothing,2302.27,0,0,506.0
2025-11-23,2,Groceries,18643.33,0,1,1120.0
2026-02-15,3,Electronics,5904.17,0,0,439.0
2024-01-13,3,Clothing,5096.88,0,0,1153.0
2024-09-18,3,Groceries,12935.5,0,1,615.0
2025-12-29,5,Clothing,5474.25,0,0,692.0
2026-01-26,4,Toys,2982.89,0,0,556.0
2025-09-13,4,Electronics,5205.18,0,0,642.0
2025-08-06,1,Electronics,7707.92,0,1,908.0
2024-01-20,1,Clothing,6039.86,0,1,1271.0
2024-06-23,2,Electronics,11351.91,0,1,990.0
2026-01-18,3,Groceries,9100.38,0,0,921.0
2024-10-19,4,Groceries,9657.91,0,0,969.0
2025-11-02,4,Home & Kitchen,6530.86,0,0,578.0
2024-05-13,5,Groceries,7994.06,0,0,834.0
2025-08-28,3,Groceries,8046.07,0,0,705.0
2025-11-26,5,Groceries,9968.56,0,0,425.0
2024-04-26,5,Groceries,12328.57,0,1,1161.0
2023-06-14,2,Electronics,5498.68,0,0,276.0
2025-06-23,5,Home & Kitchen,3533.63,0,0,765.0
2025-05-16,3,Clothing,3638.27,0,0,433.0
2024-04-22,3,Groceries,8325.49,0,0,616.0
2024-01-27,3,Groceries,9268.91,0,0,1012.0
2024-11-30,3,Toys,8374.2,0,1,
2023-09-27,5,Home & Kitchen,2924.96,0,0,733.0
2025-04-04,1,Clothing,3264.71,0,0,300.0
2023-07-20,1,Toys,3904.96,0,0,370.0
2025-06-30,4,Electronics,5174.25,0,0,549.0
2026-01-15,4,Toys,5715.16,0,1,798.0
2025-10-01,1,Electronics,4740.88,0,0,980.0
2025-06-19,5,Toys,4368.44,0,0,719.0
2024-12-01,4,Home & Kitchen,3997.11,0,0,1059.0
2023-12-05,2,Groceries,15224.22,0,1,332.0
2023-06-03,5,Clothing,4000.0,0,0,614.0
2024-11-21,4,Groceries,17356.39,1,0,1085.0
2025-07-19,3,Groceries,10325.93,0,0,925.0
2023-10-22,2,Electronics,6112.4,0,0,478.0
2023-10-21,3,Clothing,4170.8,0,0,505.0
2025-09-01,3,Clothing,5353.42,0,0,924.0
2025-07-22,4,Toys,1234.23,0,0,823.0
2024-06-05,4,Toys,2641.42,0,0,613.0
2024-07-25,2,Groceries,7738.8,0,0,611.0
2023-08-25,4,Clothing,4138.86,0,1,667.0
2025-03-02,5,Toys,1518.9,0,0,670.0
2025-02-04,4,Electronics,4411.11,0,0,250.0
2023-09-07,2,Electronics,6237.43,0,0,740.0
2023-07-10,5,Clothing,2704.44,0,0,732.0
2024-02-06,5,Electronics,4844.87,0,0,628.0
2025-09-03,3,Clothing,5338.11,0,1,602.0
2025-09-23,2,Groceries,6869.96,0,0,845.0
2024-03-12,2,Toys,3105.57,0,0,924.0
2025-08-16,1,Clothing,5232.29,0,0,549.0
2026-03-25,3,Clothing,2232.48,0,0,787.0
2024-04-14,4,Clothing,2529.77,0,0,596.0
2024-01-12,4,Home & Kitchen,3268.87,0,1,
2025-08-05,4,Toys,1182.35,0,0,315.0
2023-06-25,2,Clothing,4622.28,0,0,799.0
2026-03-23,1,Clothing,2706.53,0,0,220.0
2024-07-18,4,Home & Kitchen,3983.58,0,0,348.0
2023-07-05,1,Toys,4314.94,0,0,258.0
2026-01-03,2,Electronics,5051.28,0,0,609.0
2023-10-03,1,Groceries,7404.33,0,0,229.0
2025-06-21,1,Groceries,10535.98,0,0,936.0
2024-11-05,4,Electronics,8396.13,0,1,1084.0
2024-05-11,3,Electronics,7603.4,0,0,1048.0
2024-03-04,3,Home & Kitchen,6604.02,1,1,1580.0
2023-12-23,4,Toys,2031.71,0,0,633.0
2026-03-13,2,Groceries,7646.3,0,0,566.0
2026-03-16,3,Home & Kitchen,4813.32,1,0,320.0
2023-11-03,5,Clothing,3551.52,0,0,969.0
2023-04-29,4,Clothing,3020.86,0,0,855.0
2024-04-01,4,Clothing,2401.48,0,0,880.0
2023-11-04,3,Clothing,5885.72,0,0,386.0
2025-11-22,5,Electronics,15129.89,0,1,450.0
2023-09-28,1,Home & Kitchen,3502.9,0,0,743.0
2025-08-12,4,Electronics,6040.4,0,0,368.0
2023-06-18,5,Clothing,3727.72,0,0,590.0
2025-09-18,2,Groceries,13290.18,0,1,1168.0
2025-01-26,2,Groceries,9216.39,0,0,843.0
2023-09-28,1,Toys,2302.87,0,0,743.0
2024-08-14,4,Toys,4003.7,0,0,507.0
2026-03-06,2,Groceries,7984.99,0,0,849.0
2025-07-14,4,Clothing,4377.55,0,0,403.0
2023-09-01,5,Toys,3316.22,0,0,458.0
2025-03-07,4,Electronics,6024.7,0,0,925.0
2024-07-07,2,Groceries,9098.03,0,0,634.0
2023-04-12,4,Clothing,3319.42,0,0,926.0
2023-11-24,1,Toys,4859.12,0,0,482.0
2023-11-01,4,Clothing,1998.55,0,0,587.0
2025-06-19,2,Home & Kitchen,4384.91,0,1,526.0
2024-07-10,3,Home & Kitchen,2853.98,0,0,451.0
2025-08-17,4,Groceries,8746.58,0,0,337.0
2024-07-20,5,Home & Kitchen,5369.02,0,0,604.0
2024-09-07,1,Toys,2629.49,0,0,1131.0
2023-09-19,5,Clothing,3660.7,0,0,231.0
2025-07-30,1,Clothing,3814.89,0,0,831.0
2024-05-27,4,Toys,3912.1,0,0,355.0
2025-03-22,5,Clothing,4999.49,0,1,355.0
2025-04-12,2,Toys,2718.43,0,0,310.0
2025-12-17,3,Electronics,7858.79,0,0,278.0
2023-06-07,4,Electronics,8258.24,1,0,649.0
2024-12-06,4,Electronics,4351.96,0,0,719.0
2025-05-22,3,Toys,4028.02,0,0,
2023-09-09,5,Groceries,14140.66,0,1,838.0
2023-11-24,3,Electronics,6286.88,0,0,356.0
2025-01-13,2,Electronics,5700.37,0,0,300.0
2024-10-05,2,Toys,3612.93,0,0,1096.0
2025-04-09,3,Toys,4336.96,0,0,350.0
2024-04-29,4,Electronics,3897.99,0,0,796.0
2026-02-02,4,Toys,3211.51,0,0,357.0
2025-07-22,3,Groceries,9050.58,0,0,594.0
2023-06-15,1,Groceries,8871.39,0,0,456.0
2025-12-26,3,Clothing,3852.82,0,0,287.0
2026-02-16,1,Groceries,7502.42,0,0,375.0
2025-06-24,2,Electronics,4977.33,0,0,357.0
2023-06-05,3,Clothing,3789.33,0,0,614.0
2025-09-05,2,Toys,1547.29,0,0,466.0
2025-10-12,4,Groceries,9089.96,0,0,337.0
2024-11-01,2,Clothing,3983.47,0,0,425.0
2023-06-14,3,Home & Kitchen,6660.32,0,1,700.0
2025-06-25,5,Clothing,3879.3,0,0,213.0
2024-05-04,5,Toys,4468.91,0,0,830.0
2025-03-22,1,Electronics,4892.09,0,0,740.0
2024-02-23,3,Electronics,5192.97,0,0,389.0
2023-05-04,5,Home & Kitchen,3194.37,0,0,710.0
2024-05-19,3,Toys,2980.07,0,0,1131.0
2025-01-13,4,Clothing,2495.05,0,0,440.0
2025-03-03,5,Clothing,1841.41,0,0,454.0
2024-11-16,1,Toys,5282.61,0,0,399.0
2023-08-25,5,Home & Kitchen,4123.97,0,0,814.0
2023-04-19,4,Toys,3678.9,0,0,501.0
2025-03-21,3,Groceries,7964.6,0,0,597.0
2023-08-19,1,Home & Kitchen,1125.11,0,0,273.0
2026-02-27,4,Toys,3964.33,0,0,300.0
2023-09-27,1,Home & Kitchen,3276.64,0,0,596.0
2023-10-18,5,Groceries,12793.9,0,1,837.0
2023-10-26,1,Electronics,4428.75,0,0,457.0
2024-11-25,4,Toys,7091.43,0,1,684.0
2025-06-06,1,Clothing,3310.58,0,0,795.0
2025-11-12,2,Electronics,7798.6,0,0,835.0
2026-01-19,2,Electronics,5854.31,0,1,986.0
2025-06-19,5,Groceries,7632.51,0,0,719.0
2024-03-22,2,Clothing,3058.76,0,1,752.0
2025-11-01,1,Toys,5007.63,0,0,292.0
2025-01-28,3,Groceries,7288.48,0,0,590.0
2023-11-18,4,Home & Kitchen,1434.36,0,0,482.0
2026-03-06,1,Toys,2269.07,0,0,225.0
2023-06-24,1,Toys,6639.04,0,1,820.0
2025-08-30,2,Toys,2799.19,0,0,610.0
2024-02-20,5,Toys,4051.72,0,1,792.0
2023-06-25,2,Home & Kitchen,3645.72,0,0,799.0
2024-06-26,5,Groceries,9359.44,0,0,685.0
2025-03-09,3,Groceries,9406.63,0,0,1105.0
2024-10-06,1,Electronics,8260.0,0,0,397.0
2026-03-22,3,Home & Kitchen,5695.36,1,0,1302.0
2024-08-13,1,Toys,3683.75,0,0,807.0
2023-09-10,4,Toys,4106.57,0,0,1196.0
2024-01-31,3,Home & Kitchen,3252.38,0,0,782.0
2026-03-19,2,Home & Kitchen,3432.46,0,1,601.0
2024-04-08,4,Home & Kitchen,5004.82,0,1,290.0
2024-09-01,4,Electronics,5892.37,0,0,758.0
2026-03-28,4,Home & Kitchen,2894.24,0,0,1120.0
2025-12-20,5,Groceries,18425.72,0,1,972.0
2025-01-11,4,Toys,4348.15,0,0,283.0
2023-04-23,4,Toys,5200.56,0,0,538.0
2025-04-16,4,Groceries,7699.8,0,0,392.0
2023-07-25,4,Clothing,4349.33,0,0,344.0
2024-03-26,3,Groceries,8041.5,0,0,834.0
2025-11-18,5,Groceries,11178.91,0,0,
2025-04-15,5,Clothing,4828.79,1,0,1358.0
2025-06-14,2,Electronics,6362.92,0,0,1156.0
2025-06-16,2,Electronics,6264.01,0,1,655.0
2023-09-14,5,Groceries,7774.4,0,0,465.0
2025-08-15,5,Toys,3910.22,0,0,504.0
2025-12-01,2,Clothing,4316.94,0,0,970.0
2024-01-29,1,Clothing,1919.37,0,0,
2026-02-01,3,Clothing,4773.84,0,0,283.0
2024-04-23,5,Clothing,3783.2,0,1,1122.0
2025-02-16,4,Clothing,2908.11,0,0,679.0
2026-03-30,2,Electronics,4903.76,0,0,901.0
2025-06-25,2,Toys,3273.19,0,0,645.0
2023-07-04,3,Groceries,8857.98,0,0,636.0
2025-11-16,2,Toys,7686.77,1,0,774.0
2025-10-27,1,Home & Kitchen,2723.98,0,0,731.0
2023-05-30,2,Groceries,9129.14,0,0,633.0
2024-08-02,3,Home & Kitchen,3484.51,0,0,571.0
2025-07-26,5,Electronics,4262.87,0,0,526.0
2023-05-12,5,Groceries,8429.91,0,0,378.0
2024-06-25,4,Home & Kitchen,3350.56,0,0,218.0
2026-03-27,1,Clothing,5310.79,0,0,902.0
2024-02-24,1,Groceries,8853.92,0,0,378.0
2025-03-25,3,Electronics,5182.96,0,0,541.0
2024-02-26,1,Toys,3720.01,0,0,486.0
2025-11-26,3,Toys,5526.82,0,0,662.0
2025-09-07,3,Toys,3171.83,0,0,818.0
2025-03-20,1,Toys,2635.35,0,0,460.0
2024-07-17,4,Groceries,12243.21,1,0,632.0
2026-01-09,1,Electronics,5540.62,0,1,1094.0
2025-09-07,3,Home & Kitchen,3697.44,0,0,818.0
2025-06-24,4,Electronics,4721.99,0,0,891.0
2025-12-27,3,Groceries,12048.86,0,0,565.0
2023-08-29,1,Groceries,8522.83,0,0,562.0
2023-11-17,2,Clothing,3681.64,0,0,734.0
2024-10-03,4,Electronics,7880.01,1,0,1391.0
2025-04-03,3,Home & Kitchen,2472.05,0,0,915.0
2024-02-16,3,Home & Kitchen,1264.27,0,0,637.0
2024-06-03,1,Groceries,13212.34,0,1,894.0
2025-08-24,1,Home & Kitchen,1704.14,1,0,720.0
2024-02-12,1,Toys,2777.42,0,0,977.0
2025-03-31,1,Home & Kitchen,4948.1,1,0,1215.0
2023-05-29,5,Toys,2042.52,0,0,684.0
2024-02-26,3,Home & Kitchen,5248.71,0,0,226.0
2025-02-08,4,Clothing,4055.25,0,0,907.0
2026-02-27,5,Groceries,8207.65,0,0,802.0
2023-04-24,2,Clothing,3918.79,0,0,395.0
2025-07-29,2,Clothing,2422.69,0,0,400.0
2023-04-27,4,Toys,2160.61,0,0,694.0
2023-10-02,5,Toys,1931.47,0,0,293.0
2025-07-31,2,Electronics,4734.23,0,0,323.0
2024-07-16,2,Groceries,8449.89,0,0,809.0
2024-05-09,4,Groceries,8498.56,0,0,562.0
2026-03-26,5,Toys,3600.01,0,0,691.0
2024-08-09,2,Clothing,4622.19,0,0,697.0
2024-02-22,2,Groceries,7999.19,0,0,961.0
2023-07-11,5,Groceries,9724.76,0,0,614.0
2023-12-13,5,Toys,3787.6,0,0,871.0
2023-10-04,4,Home & Kitchen,3815.78,0,0,284.0
2024-12-15,5,Groceries,11781.73,0,0,967.0
2025-06-14,3,Electronics,7355.93,0,0,806.0
2023-06-19,5,Home & Kitchen,4180.01,0,1,619.0
2024-04-26,3,Home & Kitchen,2380.5,0,0,370.0
2024-06-20,2,Clothing,4045.47,0,1,774.0
2024-09-20,2,Toys,2984.01,0,0,211.0
2025-08-17,4,Home & Kitchen,5874.44,0,1,404.0
2024-05-09,5,Toys,3051.17,0,0,889.0
2024-04-24,4,Clothing,3365.2,0,0,214.0
2024-01-15,3,Clothing,1687.34,0,0,411.0
2024-05-29,2,Toys,4495.64,0,1,583.0
2026-03-13,1,Home & Kitchen,2965.7,0,0,535.0
2026-02-12,5,Groceries,8578.98,0,0,734.0
2024-02-13,5,Home & Kitchen,3337.03,0,0,223.0
2024-03-07,5,Clothing,2293.39,0,0,309.0
2023-12-10,3,Electronics,7680.38,0,0,843.0
2024-02-23,4,Home & Kitchen,3561.57,0,0,420.0
2025-04-23,5,Home & Kitchen,3827.84,0,0,324.0
2024-10-14,5,Toys,5452.51,0,1,
2023-10-04,3,Toys,3304.29,0,0,618.0
2026-01-04,2,Electronics,7289.42,0,0,1006.0
2025-06-09,4,Clothing,3000.57,0,0,484.0
2023-12-07,5,Clothing,4441.7,0,0,728.0
2024-11-04,3,Toys,6062.8,0,1,282.0
2024-03-27,4,Clothing,2849.55,0,0,740.0
2025-12-11,4,Electronics,5705.86,0,1,625.0
2024-12-05,1,Home & Kitchen,4291.36,0,0,605.0
2023-09-16,2,Electronics,5395.71,0,0,1045.0
2023-11-30,2,Home & Kitchen,2195.16,0,0,385.0
2025-09-16,1,Home & Kitchen,6629.23,1,1,831.0
2024-07-03,3,Home & Kitchen,4384.81,0,0,351.0
2023-05-22,4,Home & Kitchen,2334.93,0,0,509.0
2024-07-28,3,Home & Kitchen,4877.05,0,0,1063.0
2024-10-24,2,Electronics,6796.77,0,0,860.0
2024-01-02,1,Home & Kitchen,2792.5,0,0,
2023-05-12,3,Clothing,2804.88,0,0,845.0
2025-11-18,2,Groceries,11052.37,0,0,401.0
2024-04-07,2,Home & Kitchen,2807.94,0,0,1100.0
2023-07-08,4,Clothing,8879.42,0,1,1319.0
2023-04-15,1,Toys,2190.25,0,0,856.0
2023-06-21,1,Toys,4296.82,0,0,578.0
2023-12-12,5,Clothing,3975.32,0,0,421.0
2023-12-02,2,Electronics,8632.72,0,0,973.0
2024-06-25,4,Groceries,9071.55,0,0,218.0
2025-05-30,4,Clothing,2656.43,0,0,915.0
2023-06-12,4,Electronics,5723.27,0,0,209.0
2025-10-16,3,Electronics,7770.02,0,1,1119.0
2026-03-12,3,Home & Kitchen,1298.46,0,0,916.0
2023-12-23,5,Clothing,5848.57,0,0,568.0
2025-01-02,1,Electronics,5477.6,0,0,788.0
2024-03-14,5,Toys,2531.97,0,0,877.0
2025-05-06,1,Toys,2548.93,0,1,523.0
2024-07-19,5,Electronics,4878.44,0,0,883.0
2023-11-28,3,Home & Kitchen,4787.51,0,1,355.0
2025-05-29,3,Groceries,8129.5,0,0,815.0
2026-01-30,1,Groceries,8025.71,0,0,784.0
2023-05-27,5,Electronics,5366.99,0,0,1100.0
2023-04-06,3,Groceries,8540.13,0,0,599.0
2026-03-24,1,Electronics,3218.62,0,0,255.0
2025-05-07,3,Electronics,3352.64,0,0,458.0
2024-08-14,3,Electronics,4084.7,0,0,935.0
2025-04-29,3,Clothing,3302.54,0,0,610.0
2025-01-19,4,Toys,4453.03,0,0,
2023-08-03,1,Toys,3960.19,0,0,838.0
2025-08-29,2,Clothing,3844.2,0,0,550.0
2025-11-26,4,Clothing,4020.67,0,0,945.0
2024-05-24,1,Home & Kitchen,2268.32,0,1,624.0
2025-05-10,3,Toys,3729.0,0,0,878.0
2026-01-13,2,Groceries,8506.53,0,0,491.0
2026-03-17,3,Groceries,12570.36,0,1,493.0
2023-08-09,4,Home & Kitchen,2804.98,0,0,632.0
2025-03-08,3,Electronics,8395.49,0,0,406.0
2025-08-14,5,Home & Kitchen,4711.5,0,0,799.0
2023-06-01,1,Toys,4328.12,0,0,242.0
2023-07-19,1,Groceries,8150.05,0,0,843.0
2024-04-17,4,Home & Kitchen,3166.39,0,0,735.0
2024-07-12,4,Groceries,8722.22,0,0,222.0
2023-07-16,5,Groceries,10001.78,0,0,992.0
2025-08-25,1,Toys,2517.21,0,0,969.0
2024-03-21,5,Toys,3388.0,0,0,841.0
2023-06-15,4,Home & Kitchen,2285.08,0,0,226.0
2025-05-14,4,Groceries,7194.33,0,0,599.0
2024-12-01,2,Clothing,3295.11,0,0,960.0
2024-02-28,1,Groceries,8467.5,0,0,636.0
2025-09-06,4,Clothing,4318.13,0,0,1111.0
2025-06-06,1,Toys,2076.0,0,0,795.0
2024-02-21,5,Home & Kitchen,1912.32,0,1,685.0
2024-09-25,1,Toys,3342.96,0,0,430.0
2023-08-05,5,Groceries,8687.25,0,0,405.0
2025-05-15,1,Toys,5828.14,0,1,990.0
2023-08-19,5,Clothing,2423.36,0,0,931.0
2024-10-17,4,Groceries,13207.12,0,1,723.0
2025-01-20,2,Electronics,5574.98,0,0,513.0
2024-09-19,2,Clothing,2257.16,0,0,279.0
2024-04-21,2,Toys,4995.0,0,1,1267.0
2025-08-09,1,Groceries,15210.96,0,1,378.0
2025-07-29,4,Toys,2344.46,0,0,878.0
2024-01-01,5,Home & Kitchen,4032.94,0,0,769.0
2023-04-29,2,Groceries,10336.67,0,0,688.0
2024-12-12,4,Clothing,5574.32,0,1,676.0
2024-05-12,4,Electronics,5912.99,0,0,586.0
2024-01-07,3,Clothing,2496.87,0,0,734.0
2024-11-22,2,Groceries,9163.04,0,0,937.0
2024-12-07,5,Home & Kitchen,4350.05,0,0,1090.0
2024-01-12,2,Electronics,4776.17,0,0,404.0
2023-08-07,2,Home & Kitchen,3391.89,0,1,451.0
2024-08-06,3,Home & Kitchen,1456.67,0,0,744.0
2026-01-29,2,Groceries,7732.43,0,0,880.0
2024-07-22,4,Groceries,9626.07,0,0,671.0
2023-07-30,4,Electronics,6212.08,0,0,806.0
2026-02-09,3,Clothing,6411.97,0,1,963.0
2026-04-02,5,Groceries,9200.78,0,0,835.0
2023-05-15,2,Home & Kitchen,2366.58,0,0,816.0
2024-06-30,3,Toys,1711.91,0,0,1112.0
2024-09-01,2,Clothing,4005.06,0,0,1074.0
2023-07-09,5,Groceries,11365.51,0,0,819.0
2026-02-14,5,Electronics,3395.45,0,0,903.0
2024-12-17,5,Groceries,9934.79,0,0,377.0
2024-01-01,1,Toys,2186.76,0,0,677.0
2025-06-27,5,Clothing,2463.57,0,0,317.0
2024-07-12,1,Toys,2730.62,0,0,744.0
2025-09-23,4,Groceries,8009.3,0,0,687.0
2025-12-30,4,Toys,3205.5,0,0,806.0
2023-08-26,2,Groceries,10024.12,0,0,772.0
2025-01-04,5,Electronics,6515.71,0,0,380.0
2025-05-04,3,Groceries,12968.71,0,1,972.0
2025-05-08,3,Groceries,11561.78,0,1,528.0
2023-05-01,1,Toys,6323.55,0,1,987.0
2025-12-28,2,Toys,4739.33,0,0,670.0
2023-09-17,4,Toys,5672.92,0,1,1271.0
2025-01-09,4,Clothing,4289.81,0,1,787.0
2024-03-12,5,Toys,2532.7,0,0,306.0
2025-03-02,4,Groceries,9137.91,0,0,
2025-10-07,3,Electronics,5485.22,0,0,913.0
2026-01-22,1,Home & Kitchen,2621.62,0,0,662.0
2023-09-15,5,Home & Kitchen,3724.14,0,0,813.0
2024-04-30,4,Electronics,5304.24,0,0,880.0
2024-04-29,3,Home & Kitchen,2109.56,0,0,503.0
2025-01-27,1,Electronics,4929.47,0,0,937.0
2024-04-27,5,Electronics,7153.3,1,0,598.0
2024-02-23,4,Electronics,3873.46,0,0,420.0
2023-04-10,5,Electronics,3656.92,0,0,512.0
2024-09-08,5,Clothing,4724.88,0,0,871.0
2023-07-28,2,Home & Kitchen,4792.31,0,0,936.0
2023-08-10,2,Electronics,6541.44,0,0,375.0
2024-12-11,3,Clothing,4380.19,0,0,600.0
2025-01-01,1,Clothing,1915.89,0,0,501.0
2025-10-24,5,Home & Kitchen,3929.03,0,0,472.0
2025-05-06,3,Groceries,14646.31,0,1,789.0
2025-05-09,4,Electronics,3835.93,0,0,519.0
2023-05-15,2,Groceries,9168.99,0,0,816.0
2024-09-28,5,Home & Kitchen,3393.76,0,0,685.0
2024-11-07,1,Toys,3945.54,0,0,434.0
2025-11-30,5,Electronics,8331.31,0,0,1150.0
2023-05-29,3,Electronics,5369.99,0,0,215.0
2024-10-13,5,Groceries,8328.75,0,0,405.0
2023-05-25,5,Electronics,5712.8,0,0,458.0
2024-03-24,1,Electronics,6533.57,0,0,450.0
2024-12-01,4,Electronics,11141.33,0,1,1271.0
2025-11-19,1,Toys,4381.9,0,0,375.0
2023-08-07,1,Clothing,1950.47,0,0,297.0
2025-12-29,3,Groceries,10602.31,0,0,948.0
2026-01-02,5,Clothing,4140.15,0,0,409.0
2024-11-01,5,Toys,4633.96,0,0,806.0
2025-06-25,4,Home & Kitchen,4576.72,0,0,888.0
2025-03-01,4,Clothing,4185.85,0,0,1094.0
2024-01-23,3,Electronics,3524.81,0,0,953.0
2024-03-23,5,Clothing,4354.93,0,0,674.0
2025-03-21,5,Clothing,2287.94,0,0,381.0
2023-06-02,5,Home & Kitchen,5186.14,0,0,250.0
2025-02-19,1,Toys,3529.85,0,0,558.0
2024-03-28,4,Home & Kitchen,3819.23,0,0,723.0
2025-08-03,4,Home & Kitchen,3287.58,0,0,660.0
2023-05-03,5,Home & Kitchen,3075.34,1,0,420.0
2025-10-21,5,Toys,6646.37,0,1,632.0
2024-08-04,5,Clothing,2632.99,0,0,372.0
2023-11-29,2,Clothing,5188.6,0,0,877.0
2026-02-22,2,Clothing,4820.24,0,1,728.0
2025-11-20,3,Toys,4373.46,0,0,438.0
2023-07-01,2,Clothing,3720.52,0,0,1027.0
2023-08-04,2,Clothing,3649.78,0,1,910.0
2025-03-14,3,Home & Kitchen,3365.39,0,0,284.0
2024-01-24,1,Toys,3806.88,0,0,502.0
2023-04-27,4,Electronics,6414.34,0,0,694.0
2025-04-08,5,Groceries,16862.62,1,1,1654.0
2024-01-29,2,Groceries,6669.63,0,0,301.0
2023-09-20,1,Groceries,8344.92,0,0,856.0
2024-07-22,2,Clothing,2846.16,0,0,414.0
2025-09-15,4,Electronics,6062.27,0,0,562.0
2023-06-02,4,Clothing,2798.93,0,0,248.0
2023-12-22,4,Toys,6437.63,0,1,492.0
2024-10-22,1,Clothing,2201.57,0,0,262.0
2024-07-01,2,Clothing,4073.17,0,0,399.0
2025-04-23,3,Electronics,4723.86,0,0,516.0
2025-12-16,1,Electronics,4486.95,0,0,400.0
2025-03-26,2,Home & Kitchen,4014.37,0,0,220.0
2025-05-22,4,Electronics,4766.1,0,0,964.0
2024-01-12,3,Toys,2552.2,0,0,487.0
2023-10-31,4,Electronics,4779.42,0,0,793.0
2025-02-25,4,Clothing,3139.86,0,0,669.0
2024-04-04,1,Toys,4394.42,0,0,385.0
2023-08-07,3,Clothing,3583.47,0,0,794.0
2024-04-08,3,Home & Kitchen,3000.89,0,0,580.0
2024-03-17,5,Home & Kitchen,7033.25,0,1,565.0
2024-07-29,5,Clothing,3709.47,0,0,505.0
2025-10-17,1,Groceries,7993.44,0,0,381.0
2025-01-09,4,Toys,3315.69,0,0,656.0
2024-04-10,1,Clothing,3358.52,0,0,540.0
2024-07-12,3,Groceries,10153.21,0,0,872.0
2024-07-06,1,Groceries,11863.78,0,0,556.0
2024-01-31,2,Clothing,3642.38,0,0,755.0
2025-04-27,2,Electronics,6891.6,0,0,602.0
2024-03-04,1,Toys,5793.03,1,0,744.0
2025-05-19,5,Clothing,4763.85,0,0,993.0
2023-08-15,1,Electronics,8011.83,0,1,562.0
2023-11-22,1,Groceries,11349.68,0,0,321.0
2025-12-20,3,Toys,3433.76,0,0,751.0
2024-04-25,5,Electronics,3989.07,0,0,237.0
2025-03-05,2,Clothing,2299.6,0,0,719.0
2023-09-23,4,Clothing,4131.39,0,0,483.0
2023-10-07,5,Toys,4323.58,0,0,631.0
2025-06-05,2,Home & Kitchen,3302.71,0,0,849.0
2024-03-27,4,Groceries,8141.56,0,0,740.0
2024-05-07,2,Home & Kitchen,3690.4,0,0,670.0
2025-01-03,4,Electronics,3996.38,0,0,857.0
2025-05-12,5,Clothing,2102.17,0,0,669.0
2023-10-08,2,Home & Kitchen,3883.66,0,0,460.0
2025-07-24,1,Home & Kitchen,2211.82,0,0,773.0
2023-08-16,3,Electronics,6160.96,0,1,770.0
2025-01-07,4,Toys,3766.35,0,0,266.0
2025-05-01,4,Groceries,7729.36,0,0,813.0
2024-01-17,1,Home & Kitchen,3802.46,0,0,489.0
2023-10-11,3,Toys,4079.23,0,0,373.0
2025-10-24,2,Toys,1725.37,0,0,429.0
2025-12-29,3,Home & Kitchen,2068.26,0,0,948.0
2024-07-07,4,Home & Kitchen,5753.07,0,1,1310.0
2025-05-25,3,Toys,3607.38,0,0,996.0
2025-02-12,1,Groceries,7422.09,0,0,956.0
2025-07-15,2,Groceries,9630.01,0,0,456.0
2025-02-09,4,Home & Kitchen,2599.82,0,0,1186.0
2023-05-06,5,Toys,2057.24,0,0,463.0
2025-07-12,2,Groceries,11299.17,0,0,375.0
2026-04-01,1,Groceries,11607.95,0,1,288.0
2024-08-13,4,Groceries,12585.78,0,1,1102.0
2025-06-27,4,Toys,3299.61,0,0,598.0
2025-02-01,1,Groceries,9070.84,0,0,967.0
2023-06-07,3,Home & Kitchen,4401.25,1,0,1164.0
2025-03-15,3,Groceries,10272.23,0,0,770.0
2025-12-08,1,Electronics,11777.93,0,1,306.0
2025-07-30,3,Electronics,8550.29,0,1,964.0
2025-11-14,3,Home & Kitchen,3367.9,0,0,675.0
2024-11-01,1,Clothing,4775.06,0,0,
2025-05-28,5,Toys,4371.07,0,0,563.0
2024-07-11,5,Home & Kitchen,2634.71,0,0,474.0
